game_id,season,season_type,game_date
0022500661,2025-26,Regular Season,2025-11-22
0022500662,2025-26,Regular Season,2025-11-22
0022500663,2025-26,Regular Season,2025-11-22
0022500659,2025-26,Regular Season,2025-11-23
0022500657,2025-26,Regular Season,2025-11-23
0022500658,2025-26,Regular Season,2025-11-23
0022500660,2025-26,Regular Season,2025-11-23
0022500661,2025-26,Regular Season,2025-11-23
0022500662,2025-26,Regular Season,2025-11-23
0022500663,2025-26,Regular Season,2025-11-23
0022500659,2025-26,Regular Season,2025-11-24
0022500657,2025-26,Regular Season,2025-11-24
0022500658,2025-26,Regular Season,2025-11-24
0022500660,2025-26,Regular Season,2025-11-24
0022500661,2025-26,Regular Season,2025-11-24
0022500662,2025-26,Regular Season,2025-11-24
0022500663,2025-26,Regular Season,2025-11-24
0022500659,2025-26,Regular Season,2025-11-25
0022500657,2025-26,Regular Season,2025-11-25
0022500658,2025-26,Regular Season,2025-11-25
0022500660,2025-26,Regular Season,2025-11-25
0022500661,2025-26,Regular Season,2025-11-25
0022500662,2025-26,Regular Season,2025-11-25
0022500663,2025-26,Regular Season,2025-11-25
0022500659,2025-26,Regular Season,2025-11-26
0022500657,2025-26,Regular Season,2025-11-26
0022500658,2025-26,Regular Season,2025-11-26
0022500660,2025-26,Regular Season,2025-11-26
0022500661,2025-26,Regular Season,2025-11-26
0022500662,2025-26,Regular Season,2025-11-26
0022500663,2025-26,Regular Season,2025-11-26
0022500659,2025-26,Regular Season,2025-11-27
0022500657,2025-26,Regular Season,2025-11-27
0022500658,2025-26,Regular Season,2025-11-27
0022500660,2025-26,Regular Season,2025-11-27
0022500661,2025-26,Regular Season,2025-11-27
0022500662,2025-26,Regular Season,2025-11-27
0022500663,2025-26,Regular Season,2025-11-27
0022500659,2025-26,Regular Season,2025-11-28
0022500657,2025-26,Regular Season,2025-11-28
0022500658,2025-26,Regular Season,2025-11-28
0022500660,2025-26,Regular Season,2025-11-28
0022500661,2025-26,Regular Season,2025-11-28
0022500662,2025-26,Regular Season,2025-11-28
0022500663,2025-26,Regular Season,2025-11-28
0022500659,2025-26,Regular Season,2025-11-29
0022500657,2025-26,Regular Season,2025-11-29
0022500658,2025-26,Regular Season,2025-11-29
0022500660,2025-26,Regular Season,2025-11-29
0022500661,2025-26,Regular Season,2025-11-29
0022500662,2025-26,Regular Season,2025-11-29
0022500663,2025-26,Regular Season,2025-11-29
0022500659,2025-26,Regular Season,2025-11-30
0022500657,2025-26,Regular Season,2025-11-30
0022500658,2025-26,Regular Season,2025-11-30
0022500660,2025-26,Regular Season,2025-11-30
0022500661,2025-26,Regular Season,2025-11-30
0022500662,2025-26,Regular Season,2025-11-30
0022500663,2025-26,Regular Season,2025-11-30
0022500659,2025-26,Regular Season,2025-12-01
0022500657,2025-26,Regular Season,2025-12-01
0022500658,2025-26,Regular Season,2025-12-01
0022500660,2025-26,Regular Season,2025-12-01
0022500661,2025-26,Regular Season,2025-12-01
0022500662,2025-26,Regular Season,2025-12-01
0022500663,2025-26,Regular Season,2025-12-01
0022500659,2025-26,Regular Season,2025-12-02
0022500657,2025-26,Regular Season,2025-12-02
0022500658,2025-26,Regular Season,2025-12-02
0022500660,2025-26,Regular Season,2025-12-02
0022500661,2025-26,Regular Season,2025-12-02
0022500662,2025-26,Regular Season,2025-12-02
0022500663,2025-26,Regular Season,2025-12-02
0022500659,2025-26,Regular Season,2025-12-03
0022500657,2025-26,Regular Season,2025-12-03
0022500658,2025-26,Regular Season,2025-12-03
0022500660,2025-26,Regular Season,2025-12-03
0022500661,2025-26,Regular Season,2025-12-03
0022500662,2025-26,Regular Season,2025-12-03
0022500663,2025-26,Regular Season,2025-12-03
0022500659,2025-26,Regular Season,2025-12-04
0022500657,2025-26,Regular Season,2025-12-04
0022500658,2025-26,Regular Season,2025-12-04
0022500660,2025-26,Regular Season,2025-12-04
0022500661,2025-26,Regular Season,2025-12-04
0022500662,2025-26,Regular Season,2025-12-04
0022500663,2025-26,Regular Season,2025-12-04
0022500659,2025-26,Regular Season,2025-12-05
0022500657,2025-26,Regular Season,2025-12-05
0022500658,2025-26,Regular Season,2025-12-05
0022500660,2025-26,Regular Season,2025-12-05
0022500661,2025-26,Regular Season,2025-12-05
0022500662,2025-26,Regular Season,2025-12-05
0022500663,2025-26,Regular Season,2025-12-05
0022500659,2025-26,Regular Season,2025-12-06
0022500657,2025-26,Regular Season,2025-12-06
0022500658,2025-26,Regular Season,2025-12-06
0022500660,2025-26,Regular Season,2025-12-06
0022500661,2025-26,Regular Season,2025-12-06
0022500662,2025-26,Regular Season,2025-12-06
0022500663,2025-26,Regular Season,2025-12-06
0022500659,2025-26,Regular Season,2025-12-07
0022500657,2025-26,Regular Season,2025-12-07
0022500658,2025-26,Regular Season,2025-12-07
0022500660,2025-26,Regular Season,2025-12-07
0022500661,2025-26,Regular Season,2025-12-07
0022500662,2025-26,Regular Season,2025-12-07
0022500663,2025-26,Regular Season,2025-12-07
0022500659,2025-26,Regular Season,2025-12-08
0022500657,2025-26,Regular Season,2025-12-08
0022500658,2025-26,Regular Season,2025-12-08
0022500660,2025-26,Regular Season,2025-12-08
0022500661,2025-26,Regular Season,2025-12-08
0022500662,2025-26,Regular Season,2025-12-08
0022500663,2025-26,Regular Season,2025-12-08
0022500659,2025-26,Regular Season,2025-12-09
0022500657,2025-26,Regular Season,2025-12-09
0022500658,2025-26,Regular Season,2025-12-09
0022500660,2025-26,Regular Season,2025-12-09
0022500661,2025-26,Regular Season,2025-12-09
0022500662,2025-26,Regular Season,2025-12-09
0022500663,2025-26,Regular Season,2025-12-09
0022500659,2025-26,Regular Season,2025-12-10
0022500657,2025-26,Regular Season,2025-12-10
0022500658,2025-26,Regular Season,2025-12-10
0022500660,2025-26,Regular Season,2025-12-10
0022500661,2025-26,Regular Season,2025-12-10
0022500662,2025-26,Regular Season,2025-12-10
0022500663,2025-26,Regular Season,2025-12-10
0022500659,2025-26,Regular Season,2025-12-11
0022500657,2025-26,Regular Season,2025-12-11
0022500658,2025-26,Regular Season,2025-12-11
0022500660,2025-26,Regular Season,2025-12-11
0022500661,2025-26,Regular Season,2025-12-11
0022500662,2025-26,Regular Season,2025-12-11
0022500663,2025-26,Regular Season,2025-12-11
0022500659,2025-26,Regular Season,2025-12-12
0022500657,2025-26,Regular Season,2025-12-12
0022500658,2025-26,Regular Season,2025-12-12
0022500660,2025-26,Regular Season,2025-12-12
0022500661,2025-26,Regular Season,2025-12-12
0022500662,2025-26,Regular Season,2025-12-12
0022500663,2025-26,Regular Season,2025-12-12
0022500659,2025-26,Regular Season,2025-12-13
0022500657,2025-26,Regular Season,2025-12-13
0022500658,2025-26,Regular Season,2025-12-13
0022500660,2025-26,Regular Season,2025-12-13
0022500661,2025-26,Regular Season,2025-12-13
0022500662,2025-26,Regular Season,2025-12-13
0022500663,2025-26,Regular Season,2025-12-13
0022500659,2025-26,Regular Season,2025-12-14
0022500657,2025-26,Regular Season,2025-12-14
0022500658,2025-26,Regular Season,2025-12-14
0022500660,2025-26,Regular Season,2025-12-14
0022500661,2025-26,Regular Season,2025-12-14
0022500662,2025-26,Regular Season,2025-12-14
0022500663,2025-26,Regular Season,2025-12-14
0022500659,2025-26,Regular Season,2025-12-15
0022500657,2025-26,Regular Season,2025-12-15
0022500658,2025-26,Regular Season,2025-12-15
0022500660,2025-26,Regular Season,2025-12-15
0022500661,2025-26,Regular Season,2025-12-15
0022500662,2025-26,Regular Season,2025-12-15
0022500663,2025-26,Regular Season,2025-12-15
0022500659,2025-26,Regular Season,2025-12-16
0022500657,2025-26,Regular Season,2025-12-16
0022500658,2025-26,Regular Season,2025-12-16
0022500660,2025-26,Regular Season,2025-12-16
0022500661,2025-26,Regular Season,2025-12-16
0022500662,2025-26,Regular Season,2025-12-16
0022500663,2025-26,Regular Season,2025-12-16
0022500659,2025-26,Regular Season,2025-12-17
0022500657,2025-26,Regular Season,2025-12-17
0022500658,2025-26,Regular Season,2025-12-17
0022500660,2025-26,Regular Season,2025-12-17
0022500661,2025-26,Regular Season,2025-12-17
0022500662,2025-26,Regular Season,2025-12-17
0022500663,2025-26,Regular Season,2025-12-17
0022500659,2025-26,Regular Season,2025-12-18
0022500657,2025-26,Regular Season,2025-12-18
0022500658,2025-26,Regular Season,2025-12-18
0022500660,2025-26,Regular Season,2025-12-18
0022500661,2025-26,Regular Season,2025-12-18
0022500662,2025-26,Regular Season,2025-12-18
0022500663,2025-26,Regular Season,2025-12-18
0022500659,2025-26,Regular Season,2025-12-19
0022500657,2025-26,Regular Season,2025-12-19
0022500658,2025-26,Regular Season,2025-12-19
0022500660,2025-26,Regular Season,2025-12-19
0022500661,2025-26,Regular Season,2025-12-19
0022500662,2025-26,Regular Season,2025-12-19
0022500663,2025-26,Regular Season,2025-12-19
0022500659,2025-26,Regular Season,2025-12-20
0022500657,2025-26,Regular Season,2025-12-20
0022500658,2025-26,Regular Season,2025-12-20
0022500660,2025-26,Regular Season,2025-12-20
0022500661,2025-26,Regular Season,2025-12-20
0022500662,2025-26,Regular Season,2025-12-20
0022500663,2025-26,Regular Season,2025-12-20
0022500659,2025-26,Regular Season,2025-12-21
0022500657,2025-26,Regular Season,2025-12-21
0022500658,2025-26,Regular Season,2025-12-21
0022500660,2025-26,Regular Season,2025-12-21
0022500661,2025-26,Regular Season,2025-12-21
0022500662,2025-26,Regular Season,2025-12-21
0022500663,2025-26,Regular Season,2025-12-21
0022500659,2025-26,Regular Season,2025-12-22
0022500657,2025-26,Regular Season,2025-12-22
0022500658,2025-26,Regular Season,2025-12-22
0022500660,2025-26,Regular Season,2025-12-22
0022500661,2025-26,Regular Season,2025-12-22
0022500662,2025-26,Regular Season,2025-12-22
0022500663,2025-26,Regular Season,2025-12-22
0022500659,2025-26,Regular Season,2025-12-23
0022500657,2025-26,Regular Season,2025-12-23
0022500658,2025-26,Regular Season,2025-12-23
0022500660,2025-26,Regular Season,2025-12-23
0022500661,2025-26,Regular Season,2025-12-23
0022500662,2025-26,Regular Season,2025-12-23
0022500663,2025-26,Regular Season,2025-12-23
0022500659,2025-26,Regular Season,2025-12-24
0022500657,2025-26,Regular Season,2025-12-24
0022500658,2025-26,Regular Season,2025-12-24
0022500660,2025-26,Regular Season,2025-12-24
0022500661,2025-26,Regular Season,2025-12-24
0022500662,2025-26,Regular Season,2025-12-24
0022500663,2025-26,Regular Season,2025-12-24
0022500659,2025-26,Regular Season,2025-12-25
0022500657,2025-26,Regular Season,2025-12-25
0022500658,2025-26,Regular Season,2025-12-25
0022500660,2025-26,Regular Season,2025-12-25
0022500661,2025-26,Regular Season,2025-12-25
0022500662,2025-26,Regular Season,2025-12-25
0022500663,2025-26,Regular Season,2025-12-25
0022500659,2025-26,Regular Season,2025-12-26
0022500657,2025-26,Regular Season,2025-12-26
0022500658,2025-26,Regular Season,2025-12-26
0022500660,2025-26,Regular Season,2025-12-26
0022500661,2025-26,Regular Season,2025-12-26
0022500662,2025-26,Regular Season,2025-12-26
0022500663,2025-26,Regular Season,2025-12-26
0022500659,2025-26,Regular Season,2025-12-27
0022500657,2025-26,Regular Season,2025-12-27
0022500658,2025-26,Regular Season,2025-12-27
0022500660,2025-26,Regular Season,2025-12-27
0022500661,2025-26,Regular Season,2025-12-27
0022500662,2025-26,Regular Season,2025-12-27
0022500663,2025-26,Regular Season,2025-12-27
0022500659,2025-26,Regular Season,2025-12-28
0022500657,2025-26,Regular Season,2025-12-28
0022500658,2025-26,Regular Season,2025-12-28
0022500660,2025-26,Regular Season,2025-12-28
0022500661,2025-26,Regular Season,2025-12-28
0022500662,2025-26,Regular Season,2025-12-28
0022500663,2025-26,Regular Season,2025-12-28
0022500659,2025-26,Regular Season,2025-12-29
0022500657,2025-26,Regular Season,2025-12-29
0022500658,2025-26,Regular Season,2025-12-29
0022500660,2025-26,Regular Season,2025-12-29
0022500661,2025-26,Regular Season,2025-12-29
0022500662,2025-26,Regular Season,2025-12-29
0022500663,2025-26,Regular Season,2025-12-29
0022500659,2025-26,Regular Season,2025-12-30
0022500657,2025-26,Regular Season,2025-12-30
0022500658,2025-26,Regular Season,2025-12-30
0022500660,2025-26,Regular Season,2025-12-30
0022500661,2025-26,Regular Season,2025-12-30
0022500662,2025-26,Regular Season,2025-12-30
0022500663,2025-26,Regular Season,2025-12-30
0022500659,2025-26,Regular Season,2025-12-31
0022500657,2025-26,Regular Season,2025-12-31
0022500658,2025-26,Regular Season,2025-12-31
0022500660,2025-26,Regular Season,2025-12-31
0022500661,2025-26,Regular Season,2025-12-31
0022500662,2025-26,Regular Season,2025-12-31
0022500663,2025-26,Regular Season,2025-12-31
0022500659,2025-26,Regular Season,2026-01-01
0022500657,2025-26,Regular Season,2026-01-01
0022500658,2025-26,Regular Season,2026-01-01
0022500660,2025-26,Regular Season,2026-01-01
0022500661,2025-26,Regular Season,2026-01-01
0022500662,2025-26,Regular Season,2026-01-01
0022500663,2025-26,Regular Season,2026-01-01
0022500659,2025-26,Regular Season,2026-01-02
0022500657,2025-26,Regular Season,2026-01-02
0022500658,2025-26,Regular Season,2026-01-02
0022500660,2025-26,Regular Season,2026-01-02
0022500661,2025-26,Regular Season,2026-01-02
0022500662,2025-26,Regular Season,2026-01-02
0022500663,2025-26,Regular Season,2026-01-02
0022500659,2025-26,Regular Season,2026-01-03
0022500657,2025-26,Regular Season,2026-01-03
0022500658,2025-26,Regular Season,2026-01-03
0022500660,2025-26,Regular Season,2026-01-03
0022500661,2025-26,Regular Season,2026-01-03
0022500662,2025-26,Regular Season,2026-01-03
0022500663,2025-26,Regular Season,2026-01-03
0022500659,2025-26,Regular Season,2026-01-04
0022500657,2025-26,Regular Season,2026-01-04
0022500658,2025-26,Regular Season,2026-01-04
0022500660,2025-26,Regular Season,2026-01-04
0022500661,2025-26,Regular Season,2026-01-04
0022500662,2025-26,Regular Season,2026-01-04
0022500663,2025-26,Regular Season,2026-01-04
0022500659,2025-26,Regular Season,2026-01-05
0022500657,2025-26,Regular Season,2026-01-05
0022500658,2025-26,Regular Season,2026-01-05
0022500660,2025-26,Regular Season,2026-01-05
0022500661,2025-26,Regular Season,2026-01-05
0022500662,2025-26,Regular Season,2026-01-05
0022500663,2025-26,Regular Season,2026-01-05
0022500659,2025-26,Regular Season,2026-01-06
0022500657,2025-26,Regular Season,2026-01-06
0022500658,2025-26,Regular Season,2026-01-06
0022500660,2025-26,Regular Season,2026-01-06
0022500661,2025-26,Regular Season,2026-01-06
0022500662,2025-26,Regular Season,2026-01-06
0022500663,2025-26,Regular Season,2026-01-06
0022500659,2025-26,Regular Season,2026-01-07
0022500657,2025-26,Regular Season,2026-01-07
0022500658,2025-26,Regular Season,2026-01-07
0022500660,2025-26,Regular Season,2026-01-07
0022500661,2025-26,Regular Season,2026-01-07
0022500662,2025-26,Regular Season,2026-01-07
0022500663,2025-26,Regular Season,2026-01-07
0022500659,2025-26,Regular Season,2026-01-08
0022500657,2025-26,Regular Season,2026-01-08
0022500658,2025-26,Regular Season,2026-01-08
0022500660,2025-26,Regular Season,2026-01-08
0022500661,2025-26,Regular Season,2026-01-08
0022500662,2025-26,Regular Season,2026-01-08
0022500663,2025-26,Regular Season,2026-01-08
0022500659,2025-26,Regular Season,2026-01-09
0022500657,2025-26,Regular Season,2026-01-09
0022500658,2025-26,Regular Season,2026-01-09
0022500660,2025-26,Regular Season,2026-01-09
0022500661,2025-26,Regular Season,2026-01-09
0022500662,2025-26,Regular Season,2026-01-09
0022500663,2025-26,Regular Season,2026-01-09
0022500659,2025-26,Regular Season,2026-01-10
0022500657,2025-26,Regular Season,2026-01-10
0022500658,2025-26,Regular Season,2026-01-10
0022500660,2025-26,Regular Season,2026-01-10
0022500661,2025-26,Regular Season,2026-01-10
0022500662,2025-26,Regular Season,2026-01-10
0022500663,2025-26,Regular Season,2026-01-10
0022500659,2025-26,Regular Season,2026-01-11
0022500657,2025-26,Regular Season,2026-01-11
0022500658,2025-26,Regular Season,2026-01-11
0022500660,2025-26,Regular Season,2026-01-11
0022500661,2025-26,Regular Season,2026-01-11
0022500662,2025-26,Regular Season,2026-01-11
0022500663,2025-26,Regular Season,2026-01-11
0022500659,2025-26,Regular Season,2026-01-12
0022500657,2025-26,Regular Season,2026-01-12
0022500658,2025-26,Regular Season,2026-01-12
0022500660,2025-26,Regular Season,2026-01-12
0022500661,2025-26,Regular Season,2026-01-12
0022500662,2025-26,Regular Season,2026-01-12
0022500663,2025-26,Regular Season,2026-01-12
0022500659,2025-26,Regular Season,2026-01-13
0022500657,2025-26,Regular Season,2026-01-13
0022500658,2025-26,Regular Season,2026-01-13
0022500660,2025-26,Regular Season,2026-01-13
0022500661,2025-26,Regular Season,2026-01-13
0022500662,2025-26,Regular Season,2026-01-13
0022500663,2025-26,Regular Season,2026-01-13
0022500659,2025-26,Regular Season,2026-01-14
0022500657,2025-26,Regular Season,2026-01-14
0022500658,2025-26,Regular Season,2026-01-14
0022500660,2025-26,Regular Season,2026-01-14
0022500661,2025-26,Regular Season,2026-01-14
0022500662,2025-26,Regular Season,2026-01-14
0022500663,2025-26,Regular Season,2026-01-14
0022500659,2025-26,Regular Season,2026-01-15
0022500657,2025-26,Regular Season,2026-01-15
0022500658,2025-26,Regular Season,2026-01-15
0022500660,2025-26,Regular Season,2026-01-15
0022500661,2025-26,Regular Season,2026-01-15
0022500662,2025-26,Regular Season,2026-01-15
0022500663,2025-26,Regular Season,2026-01-15
0022500659,2025-26,Regular Season,2026-01-16
0022500657,2025-26,Regular Season,2026-01-16
0022500658,2025-26,Regular Season,2026-01-16
0022500660,2025-26,Regular Season,2026-01-16
0022500661,2025-26,Regular Season,2026-01-16
0022500662,2025-26,Regular Season,2026-01-16
0022500663,2025-26,Regular Season,2026-01-16
0022500659,2025-26,Regular Season,2026-01-17
0022500657,2025-26,Regular Season,2026-01-17
0022500658,2025-26,Regular Season,2026-01-17
0022500660,2025-26,Regular Season,2026-01-17
0022500661,2025-26,Regular Season,2026-01-17
0022500662,2025-26,Regular Season,2026-01-17
0022500663,2025-26,Regular Season,2026-01-17
0022500659,2025-26,Regular Season,2026-01-18
0022500657,2025-26,Regular Season,2026-01-18
0022500658,2025-26,Regular Season,2026-01-18
0022500660,2025-26,Regular Season,2026-01-18
0022500661,2025-26,Regular Season,2026-01-18
0022500662,2025-26,Regular Season,2026-01-18
0022500663,2025-26,Regular Season,2026-01-18
0022500659,2025-26,Regular Season,2026-01-19
0022500657,2025-26,Regular Season,2026-01-19
0022500658,2025-26,Regular Season,2026-01-19
0022500660,2025-26,Regular Season,2026-01-19
0022500661,2025-26,Regular Season,2026-01-19
0022500662,2025-26,Regular Season,2026-01-19
0022500663,2025-26,Regular Season,2026-01-19
0022500659,2025-26,Regular Season,2026-01-20
0022500657,2025-26,Regular Season,2026-01-20
0022500658,2025-26,Regular Season,2026-01-20
0022500660,2025-26,Regular Season,2026-01-20
0022500661,2025-26,Regular Season,2026-01-20
0022500662,2025-26,Regular Season,2026-01-20
0022500663,2025-26,Regular Season,2026-01-20
0022500659,2025-26,Regular Season,2026-01-21
0022500657,2025-26,Regular Season,2026-01-21
0022500658,2025-26,Regular Season,2026-01-21
0022500660,2025-26,Regular Season,2026-01-21
0022500661,2025-26,Regular Season,2026-01-21
0022500662,2025-26,Regular Season,2026-01-21
0022500663,2025-26,Regular Season,2026-01-21
0022500659,2025-26,Regular Season,2026-01-22
0022500657,2025-26,Regular Season,2026-01-22
0022500658,2025-26,Regular Season,2026-01-22
0022500660,2025-26,Regular Season,2026-01-22
0022500661,2025-26,Regular Season,2026-01-22
0022500662,2025-26,Regular Season,2026-01-22
0022500663,2025-26,Regular Season,2026-01-22
0022500659,2025-26,Regular Season,2026-01-23
0022500657,2025-26,Regular Season,2026-01-23
0022500658,2025-26,Regular Season,2026-01-23
0022500660,2025-26,Regular Season,2026-01-23
0022500661,2025-26,Regular Season,2026-01-23
0022500662,2025-26,Regular Season,2026-01-23
0022500663,2025-26,Regular Season,2026-01-23
0022500659,2025-26,Regular Season,2026-01-24
0022500657,2025-26,Regular Season,2026-01-24
0022500658,2025-26,Regular Season,2026-01-24
0022500660,2025-26,Regular Season,2026-01-24
0022500661,2025-26,Regular Season,2026-01-24
0022500662,2025-26,Regular Season,2026-01-24
0022500663,2025-26,Regular Season,2026-01-24
0022500659,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-25
0022500658,2025-26,Regular Season,2026-01-25
0022500660,2025-26,Regular Season,2026-01-25
0022500661,2025-26,Regular Season,2026-01-25
0022500662,2025-26,Regular Season,2026-01-25
0022500663,2025-26,Regular Season,2026-01-25
0022500659,2025-26,Regular Season,2026-01-26
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-27
0022500657,2025-26,Regular Season,2026-01-27
0022500658,2025-26,Regular Season,2026-01-27
0022500660,2025-26,Regular Season,2026-01-27
0022500661,2025-26,Regular Season,2026-01-27
0022500662,2025-26,Regular Season,2026-01-27
0022500663,2025-26,Regular Season,2026-01-27
0022500001,2025-26,Regular Season,2025-10-21
0022500002,2025-26,Regular Season,2025-10-21
0022500003,2025-26,Regular Season,2025-10-22
0022500004,2025-26,Regular Season,2025-10-22
0022500080,2025-26,Regular Season,2025-10-22
0022500081,2025-26,Regular Season,2025-10-22
0022500082,2025-26,Regular Season,2025-10-22
0022500083,2025-26,Regular Season,2025-10-22
0022500084,2025-26,Regular Season,2025-10-22
0022500085,2025-26,Regular Season,2025-10-22
0022500086,2025-26,Regular Season,2025-10-22
0022500087,2025-26,Regular Season,2025-10-22
0022500088,2025-26,Regular Season,2025-10-22
0022500089,2025-26,Regular Season,2025-10-22
0022500005,2025-26,Regular Season,2025-10-23
0022500006,2025-26,Regular Season,2025-10-23
0022500018,2025-26,Regular Season,2025-10-24
0022500019,2025-26,Regular Season,2025-10-24
0022500090,2025-26,Regular Season,2025-10-24
0022500091,2025-26,Regular Season,2025-10-24
0022500092,2025-26,Regular Season,2025-10-24
0022500093,2025-26,Regular Season,2025-10-24
0022500094,2025-26,Regular Season,2025-10-24
0022500095,2025-26,Regular Season,2025-10-24
0022500096,2025-26,Regular Season,2025-10-24
0022500097,2025-26,Regular Season,2025-10-24
0022500098,2025-26,Regular Season,2025-10-24
0022500099,2025-26,Regular Season,2025-10-24
0022500100,2025-26,Regular Season,2025-10-25
0022500101,2025-26,Regular Season,2025-10-25
0022500102,2025-26,Regular Season,2025-10-25
0022500103,2025-26,Regular Season,2025-10-25
0022500104,2025-26,Regular Season,2025-10-25
0022500105,2025-26,Regular Season,2025-10-26
0022500106,2025-26,Regular Season,2025-10-26
0022500107,2025-26,Regular Season,2025-10-26
0022500108,2025-26,Regular Season,2025-10-26
0022500109,2025-26,Regular Season,2025-10-26
0022500110,2025-26,Regular Season,2025-10-26
0022500111,2025-26,Regular Season,2025-10-26
0022500112,2025-26,Regular Season,2025-10-26
0022500113,2025-26,Regular Season,2025-10-26
0022500007,2025-26,Regular Season,2025-10-27
0022500008,2025-26,Regular Season,2025-10-27
0022500114,2025-26,Regular Season,2025-10-27
0022500115,2025-26,Regular Season,2025-10-27
0022500116,2025-26,Regular Season,2025-10-27
0022500117,2025-26,Regular Season,2025-10-27
0022500118,2025-26,Regular Season,2025-10-27
0022500119,2025-26,Regular Season,2025-10-27
0022500120,2025-26,Regular Season,2025-10-27
0022500121,2025-26,Regular Season,2025-10-27
0022500122,2025-26,Regular Season,2025-10-27
0022500123,2025-26,Regular Season,2025-10-28
0022500124,2025-26,Regular Season,2025-10-28
0022500125,2025-26,Regular Season,2025-10-28
0022500126,2025-26,Regular Season,2025-10-28
0022500127,2025-26,Regular Season,2025-10-28
0022500128,2025-26,Regular Season,2025-10-29
0022500129,2025-26,Regular Season,2025-10-29
0022500130,2025-26,Regular Season,2025-10-29
0022500131,2025-26,Regular Season,2025-10-29
0022500132,2025-26,Regular Season,2025-10-29
0022500133,2025-26,Regular Season,2025-10-29
0022500134,2025-26,Regular Season,2025-10-29
0022500135,2025-26,Regular Season,2025-10-29
0022500136,2025-26,Regular Season,2025-10-29
0022500137,2025-26,Regular Season,2025-10-29
0022500138,2025-26,Regular Season,2025-10-30
0022500139,2025-26,Regular Season,2025-10-30
0022500140,2025-26,Regular Season,2025-10-30
0022500141,2025-26,Regular Season,2025-10-30
0022500020,2025-26,Regular Season,2025-10-31
0022500021,2025-26,Regular Season,2025-10-31
0022500022,2025-26,Regular Season,2025-10-31
0022500023,2025-26,Regular Season,2025-10-31
0022500024,2025-26,Regular Season,2025-10-31
0022500025,2025-26,Regular Season,2025-10-31
0022500026,2025-26,Regular Season,2025-10-31
0022500027,2025-26,Regular Season,2025-10-31
0022500142,2025-26,Regular Season,2025-11-01
0022500143,2025-26,Regular Season,2025-11-01
0022500144,2025-26,Regular Season,2025-11-01
0022500145,2025-26,Regular Season,2025-11-01
0022500146,2025-26,Regular Season,2025-11-01
0022500147,2025-26,Regular Season,2025-11-01
0022500148,2025-26,Regular Season,2025-11-02
0022500149,2025-26,Regular Season,2025-11-02
0022500150,2025-26,Regular Season,2025-11-02
0022500151,2025-26,Regular Season,2025-11-02
0022500152,2025-26,Regular Season,2025-11-02
0022500153,2025-26,Regular Season,2025-11-02
0022500154,2025-26,Regular Season,2025-11-02
0022500155,2025-26,Regular Season,2025-11-02
0022500156,2025-26,Regular Season,2025-11-04
0022500157,2025-26,Regular Season,2025-11-04
0022500158,2025-26,Regular Season,2025-11-04
0022500159,2025-26,Regular Season,2025-11-04
0022500160,2025-26,Regular Season,2025-11-04
0022500161,2025-26,Regular Season,2025-11-04
0022500162,2025-26,Regular Season,2025-11-04
0022500163,2025-26,Regular Season,2025-11-04
0022500164,2025-26,Regular Season,2025-11-04
0022500165,2025-26,Regular Season,2025-11-05
0022500166,2025-26,Regular Season,2025-11-05
0022500167,2025-26,Regular Season,2025-11-05
0022500168,2025-26,Regular Season,2025-11-05
0022500169,2025-26,Regular Season,2025-11-05
0022500170,2025-26,Regular Season,2025-11-05
0022500644,2025-26,Regular Season,2026-01-25
0022500650,2025-26,Regular Season,2026-01-25
0022500653,2025-26,Regular Season,2026-01-25
0022500654,2025-26,Regular Season,2026-01-25
0022500655,2025-26,Regular Season,2026-01-25
0022500656,2025-26,Regular Season,2026-01-25
0022500657,2025-26,Regular Season,2026-01-26
0022500658,2025-26,Regular Season,2026-01-26
0022500659,2025-26,Regular Season,2026-01-26
0022500660,2025-26,Regular Season,2026-01-26
0022500661,2025-26,Regular Season,2026-01-26
0022500662,2025-26,Regular Season,2026-01-26
0022500663,2025-26,Regular Season,2026-01-26
0022500128,2025-26,Regular Season,2025-10-29
0022500129,2025-26,Regular Season,2025-10-29
0022500130,2025-26,Regular Season,2025-10-29
0022500131,2025-26,Regular Season,2025-10-29
0022500132,2025-26,Regular Season,2025-10-29
0022500133,2025-26,Regular Season,2025-10-29
0022500134,2025-26,Regular Season,2025-10-29
0022500135,2025-26,Regular Season,2025-10-29
0022500136,2025-26,Regular Season,2025-10-29
0022500137,2025-26,Regular Season,2025-10-29
0022500138,2025-26,Regular Season,2025-10-30
0022500139,2025-26,Regular Season,2025-10-30
0022500140,2025-26,Regular Season,2025-10-30
0022500141,2025-26,Regular Season,2025-10-30
0022500020,2025-26,Regular Season,2025-10-31
0022500021,2025-26,Regular Season,2025-10-31
0022500022,2025-26,Regular Season,2025-10-31
0022500023,2025-26,Regular Season,2025-10-31
0022500024,2025-26,Regular Season,2025-10-31
0022500025,2025-26,Regular Season,2025-10-31
0022500026,2025-26,Regular Season,2025-10-31
